URLSimilarityIndex,SpacialCharRatioInURL,IsHTTPS,DomainTitleMatchScore,URLTitleMatchScore,IsResponsive,HasDescription,HasSocialNet,HasSubmitButton,HasHiddenFields,HasCopyrightInfo,TLD_numeric,label
73.7773153,0.1,1,0.0,0.0,1,1,0,1,0,1,231,0
100.0,0.065,1,0.0,0.0,1,1,1,0,1,1,334,1
66.33333333,0.091,0,100.0,100.0,1,0,0,0,0,0,231,0
76.28458498,0.1,1,0.0,0.0,1,0,0,0,1,0,578,0
49.38271605,0.118,1,0.0,0.0,0,0,0,0,0,0,363,0
100.0,0.037,1,100.0,100.0,0,0,1,0,0,0,231,1
35.67251462,0.083,0,0.0,92.85714286,1,0,0,0,0,0,431,0
66.69538462,0.118,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.056,1,100.0,100.0,1,0,0,1,0,0,231,1
100.0,0.05,1,100.0,100.0,1,1,1,0,0,1,521,1
22.33401033,0.053,1,0.0,0.0,0,0,0,0,0,0,231,0
15.01303846,0.066,1,0.0,0.0,0,0,0,0,0,0,550,0
100.0,0.08,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.038,1,100.0,100.0,1,1,0,1,1,1,231,1
100.0,0.071,1,0.0,0.0,1,1,0,1,0,1,647,1
100.0,0.034,1,100.0,100.0,1,0,1,0,0,1,231,1
100.0,0.029,1,0.0,0.0,1,0,1,1,1,1,382,1
54.29520645,0.118,1,0.0,0.0,0,0,0,0,0,0,481,0
63.87867647,0.083,1,0.0,100.0,0,0,0,0,0,0,231,0
56.62507427,0.095,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.04,1,100.0,100.0,0,1,0,1,1,1,231,1
39.68134801,0.133,1,0.0,0.0,1,0,0,0,0,0,132,0
45.375,0.097,1,0.0,0.0,1,0,0,0,0,0,370,0
100.0,0.045,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.056,1,100.0,100.0,1,1,1,0,0,1,387,1
100.0,0.038,1,100.0,100.0,1,1,1,1,0,0,231,1
45.54021477,0.088,1,0.0,0.0,0,0,0,0,0,0,231,0
83.96770473,0.074,0,0.0,0.0,0,1,0,1,0,0,179,0
28.98750822,0.14,0,0.0,0.0,0,0,0,0,0,0,632,0
100.0,0.042,1,100.0,100.0,1,1,1,1,0,0,231,1
100.0,0.033,1,100.0,100.0,1,0,1,1,0,1,503,1
57.31225296,0.069,0,0.0,0.0,0,0,0,0,0,0,503,0
100.0,0.05,1,100.0,100.0,1,0,1,1,1,0,503,1
100.0,0.053,1,100.0,100.0,1,0,1,1,1,0,503,1
100.0,0.042,1,100.0,100.0,1,1,0,1,1,1,231,1
31.25644075,0.105,1,0.0,100.0,0,0,0,0,0,0,510,0
100.0,0.077,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.04,1,100.0,100.0,1,1,0,0,0,1,481,1
71.25950972,0.045,0,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.034,1,100.0,100.0,1,1,1,1,1,0,521,1
100.0,0.053,1,100.0,100.0,1,0,1,1,0,1,503,1
9.88152502,0.091,1,0.0,100.0,0,0,0,0,0,0,370,0
100.0,0.026,1,100.0,100.0,1,0,0,0,1,1,231,1
66.17283951,0.053,0,100.0,100.0,0,0,0,0,0,0,309,0
82.18181818,0.095,0,0.0,0.0,0,0,0,0,0,0,231,0
17.16534108,0.062,1,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.037,1,100.0,100.0,1,1,1,1,1,1,231,1
68.36565097,0.067,0,0.0,0.0,0,0,0,0,0,0,370,0
100.0,0.029,1,0.0,0.0,1,1,1,1,1,1,231,1
59.64912281,0.115,1,0.0,0.0,1,0,0,0,0,0,132,0
21.21767871,0.106,1,0.0,0.0,1,0,0,0,0,0,521,0
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,231,1
36.92965155,0.14,0,0.0,0.0,0,0,0,0,0,0,632,0
100.0,0.073,1,0.0,0.0,1,0,1,1,1,0,647,1
100.0,0.04,1,100.0,100.0,0,1,1,1,1,1,231,1
100.0,0.04,1,100.0,100.0,1,1,1,1,1,0,231,1
72.10884354,0.042,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.036,1,0.0,0.0,1,1,1,1,1,1,231,1
100.0,0.045,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.056,1,100.0,100.0,1,1,1,0,0,1,263,1
100.0,0.083,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.036,1,100.0,100.0,0,1,1,0,1,0,254,1
100.0,0.056,1,100.0,100.0,0,0,1,1,0,1,127,1
66.72,0.118,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.033,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.033,1,100.0,100.0,1,1,1,0,1,1,231,1
9.962688145,0.037,1,0.0,100.0,0,0,0,0,0,0,376,0
42.71468144,0.071,0,0.0,0.0,0,0,0,0,0,0,575,0
100.0,0.032,1,100.0,100.0,1,1,1,0,1,1,503,1
61.53346329,0.077,1,0.0,0.0,0,0,0,0,0,0,368,0
100.0,0.056,1,0.0,0.0,1,1,1,1,1,1,351,1
100.0,0.053,1,100.0,100.0,1,0,1,0,1,1,503,1
100.0,0.069,1,0.0,0.0,1,1,1,1,1,1,687,1
100.0,0.056,0,100.0,100.0,0,0,0,0,0,0,490,0
30.93753771,0.038,0,0.0,0.0,0,0,0,0,0,0,632,0
67.79231074,0.077,0,0.0,0.0,1,0,0,0,0,0,231,0
64.82213439,0.061,0,0.0,100.0,1,0,0,0,0,0,231,0
55.29300567,0.069,0,0.0,0.0,0,0,0,0,0,0,503,0
36.68191414,0.081,1,0.0,0.0,1,0,0,0,0,0,132,0
27.22490607,0.113,1,0.0,0.0,0,0,0,1,0,0,368,0
6.233891568,0.105,0,0.0,0.0,0,0,0,0,0,0,231,0
63.29169406,0.121,0,0.0,4.761904762,0,0,0,0,0,0,231,0
66.99155296,0.036,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.032,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.05,1,100.0,100.0,1,0,1,0,0,0,514,1
27.96519886,0.154,1,0.0,0.0,0,0,0,0,0,0,132,0
65.68685087,0.083,1,0.0,0.0,0,0,0,0,0,0,231,0
40.88888889,0.059,0,5.0,5.0,0,0,0,0,0,0,685,0
81.73572459,0.031,0,100.0,100.0,1,0,0,0,0,0,231,0
100.0,0.043,1,100.0,100.0,1,1,1,1,1,1,231,1
30.15243902,0.064,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.08,1,0.0,0.0,1,1,0,1,0,1,503,1
100.0,0.042,1,100.0,100.0,1,1,1,1,0,0,494,1
68.33639706,0.077,0,0.0,0.0,0,0,0,0,0,0,481,0
100.0,0.042,1,100.0,100.0,1,1,1,1,1,0,231,1
13.70424479,0.024,1,0.0,0.943396226,0,0,0,0,0,0,231,0
100.0,0.038,1,100.0,100.0,0,1,1,0,0,1,231,1
100.0,0.031,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.091,1,0.0,0.0,1,1,0,0,0,0,650,1
100.0,0.056,1,100.0,100.0,0,1,1,1,1,1,231,1
60.33333333,0.08,0,0.0,0.0,0,0,0,0,0,0,305,0
100.0,0.059,1,0.0,0.0,1,1,1,0,0,0,179,1
81.75551471,0.038,0,100.0,100.0,0,0,0,0,0,1,231,0
100.0,0.032,1,100.0,100.0,1,1,1,1,1,1,231,1
2.055651037,0.029,1,0.0,100.0,1,0,0,1,0,0,231,0
100.0,0.061,1,0.0,0.0,1,0,1,0,1,1,141,1
100.0,0.043,1,0.0,0.0,1,1,1,1,1,1,550,1
63.08539945,0.091,0,0.0,0.0,0,0,0,0,0,0,225,0
46.20860109,0.119,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.027,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.059,1,100.0,100.0,1,0,0,0,0,1,387,1
100.0,0.08,1,0.0,0.0,1,1,1,1,0,1,498,1
16.46986136,0.104,1,0.0,0.900900901,0,0,0,0,0,0,226,0
35.27575442,0.128,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.031,1,100.0,100.0,0,0,1,0,0,1,231,1
100.0,0.03,1,100.0,100.0,1,1,1,0,1,0,231,1
100.0,0.038,1,100.0,100.0,1,1,0,1,1,1,231,1
100.0,0.05,1,83.33333333,83.33333333,1,1,1,0,1,1,254,1
70.8958093,0.037,0,100.0,100.0,1,0,0,0,0,0,231,0
29.63914978,0.13,0,0.0,0.0,0,0,0,0,0,0,225,0
77.70088428,0.074,0,0.0,0.0,0,0,0,0,0,0,472,0
94.11111111,0.08,0,0.0,0.0,0,0,0,0,0,0,223,0
69.79591837,0.13,1,0.0,0.0,1,0,0,0,0,0,132,0
61.98830409,0.077,1,0.0,0.0,0,0,0,0,0,0,231,0
49.09090909,0.05,0,14.28571429,14.28571429,0,0,0,0,0,0,204,0
86.4750634,0.043,0,100.0,100.0,0,0,0,0,0,0,521,0
100.0,0.062,1,0.0,0.0,1,1,1,1,0,0,647,1
100.0,0.037,1,100.0,100.0,1,1,0,0,0,1,503,1
100.0,0.059,1,0.0,0.0,1,1,1,1,1,0,647,1
100.0,0.034,1,100.0,100.0,1,1,1,1,1,0,231,1
100.0,0.043,1,75.0,75.0,1,1,1,1,1,1,231,1
100.0,0.04,1,100.0,100.0,1,0,1,0,1,0,231,1
100.0,0.032,1,100.0,100.0,1,1,1,0,1,1,231,1
44.375,0.125,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.031,1,0.0,0.0,1,1,1,1,0,1,231,1
23.94785548,0.043,1,0.0,0.0,0,0,0,0,0,0,222,0
100.0,0.118,1,0.0,0.0,1,0,0,0,1,0,647,1
32.58621353,0.109,1,0.0,0.0,0,0,0,0,0,0,226,0
21.96115288,0.097,0,0.0,0.0,1,0,0,0,0,0,443,0
100.0,0.038,1,100.0,100.0,1,1,1,1,1,1,231,1
25.10692945,0.103,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.062,1,100.0,100.0,1,1,1,0,0,0,231,1
80.24691358,0.053,0,100.0,100.0,0,0,0,0,0,0,209,0
100.0,0.033,1,100.0,100.0,1,0,1,1,1,1,503,1
100.0,0.04,1,0.0,0.0,1,0,0,0,0,0,503,1
100.0,0.033,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.037,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.036,1,100.0,100.0,1,1,0,1,1,1,481,1
17.86280488,0.106,0,0.0,0.0,0,0,0,0,0,0,685,0
46.20833333,0.057,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.045,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.042,1,100.0,100.0,0,1,1,1,1,1,231,1
70.18181818,0.05,0,100.0,100.0,1,0,0,0,0,0,231,0
77.23952326,0.074,0,0.0,0.0,0,0,0,0,0,0,503,0
31.27530196,0.105,1,0.0,0.0,1,0,0,1,1,0,231,0
100.0,0.048,1,0.0,0.0,1,0,1,1,1,1,231,1
100.0,0.053,1,100.0,100.0,1,0,0,0,0,1,387,1
37.39210285,0.096,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.023,1,0.0,0.0,1,0,0,1,1,1,254,1
100.0,0.034,1,100.0,100.0,1,1,1,1,0,1,231,1
24.8661511,0.28,1,0.0,100.0,0,0,0,0,0,0,368,0
100.0,0.045,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.053,1,100.0,100.0,1,0,1,1,1,1,503,1
40.4837996,0.12,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.125,1,0.0,0.0,1,1,0,0,0,0,387,1
100.0,0.043,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.048,1,100.0,100.0,1,1,1,1,1,1,303,1
81.27919511,0.03,0,0.0,0.0,0,0,0,0,0,0,231,0
79.45578231,0.042,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.053,1,100.0,100.0,1,1,1,0,0,0,231,1
100.0,0.04,1,100.0,100.0,1,0,1,1,1,1,211,1
46.28533859,0.083,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.053,1,100.0,100.0,1,1,1,0,0,1,481,1
100.0,0.038,1,100.0,100.0,1,1,1,0,0,1,231,1
55.1203737,0.161,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.043,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.067,1,0.0,0.0,1,1,1,1,1,1,141,1
100.0,0.034,1,100.0,100.0,1,1,1,0,1,0,231,1
100.0,0.04,1,0.0,0.0,0,1,1,0,1,1,254,1
44.375,0.121,1,0.0,0.0,1,0,0,0,1,0,231,0
73.72222222,0.091,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.036,1,100.0,100.0,0,1,0,1,1,1,231,1
100.0,0.043,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.034,1,100.0,100.0,1,1,1,1,1,0,503,1
100.0,0.056,1,100.0,100.0,1,0,0,0,0,1,368,1
70.58409571,0.108,1,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.083,1,0.0,0.0,1,1,1,1,1,1,649,1
11.03774044,0.048,1,0.0,0.0,0,0,0,1,0,1,417,0
22.44392157,0.119,1,0.0,0.0,0,0,0,0,0,0,481,0
55.28492647,0.074,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.04,1,100.0,100.0,1,1,1,0,0,1,231,1
47.09161509,0.13,1,0.0,0.0,1,0,0,0,1,0,578,0
39.15192508,0.103,0,0.0,0.0,0,0,0,0,0,0,231,0
72.97008547,0.043,0,100.0,100.0,0,1,0,0,0,0,231,0
100.0,0.04,1,0.0,0.0,1,1,1,1,1,0,121,1
100.0,0.036,1,100.0,100.0,1,0,1,1,1,1,503,1
15.20556336,0.16,1,0.0,0.0,1,0,0,1,1,1,226,0
27.0359635,0.094,1,0.0,0.0,0,0,0,0,0,1,280,0
17.23203068,0.089,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.037,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.042,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.037,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.031,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.036,1,100.0,100.0,1,1,1,0,1,0,231,1
50.85470085,0.045,0,88.88888889,88.88888889,0,0,0,0,0,0,209,0
100.0,0.062,1,0.0,0.0,1,1,1,1,1,1,498,1
36.13893032,0.128,1,0.0,0.0,0,0,0,0,0,0,258,0
100.0,0.029,1,0.0,0.0,1,1,1,0,1,1,231,1
100.0,0.056,1,0.0,0.0,1,0,1,1,0,1,568,1
100.0,0.077,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.038,1,100.0,100.0,1,0,1,1,1,1,503,1
74.41713926,0.03,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.045,1,100.0,100.0,1,1,1,0,0,0,231,1
38.43962306,0.1,0,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.034,1,100.0,100.0,1,1,1,1,1,1,231,1
52.91692435,0.097,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.065,1,0.0,0.0,1,1,1,0,0,1,647,1
56.9458897,0.125,1,0.0,0.0,1,0,0,0,0,0,231,0
70.12687428,0.036,0,100.0,100.0,0,0,0,0,0,0,231,0
56.07537362,0.071,0,0.0,0.0,0,0,0,0,0,0,231,0
8.940844153,0.071,1,0.0,0.0,1,0,0,1,0,0,231,0
100.0,0.043,1,100.0,100.0,1,1,1,1,1,0,231,1
50.85848075,0.125,1,0.0,0.0,1,0,0,0,1,0,578,0
100.0,0.083,1,100.0,100.0,1,1,0,1,1,1,553,1
100.0,0.043,1,0.0,0.0,1,0,1,1,1,1,490,1
66.72,0.118,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.038,1,100.0,100.0,1,1,1,0,1,1,503,1
82.6446281,0.048,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.056,1,75.0,75.0,1,1,1,1,1,1,282,1
100.0,0.038,1,81.81818182,81.81818182,0,1,1,0,0,1,481,1
25.07568438,0.113,1,0.0,0.0,1,0,0,1,1,0,481,0
85.71428571,0.062,0,100.0,100.0,0,0,0,0,0,0,254,0
100.0,0.038,1,100.0,100.0,1,1,1,1,1,1,231,1
77.02991453,0.045,0,100.0,100.0,0,0,0,0,0,0,368,0
100.0,0.125,1,0.0,0.0,1,1,1,1,1,1,141,1
100.0,0.033,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.107,1,0.0,0.0,1,0,0,1,1,0,141,1
74.1046832,0.048,0,100.0,100.0,1,0,0,0,1,1,481,0
66.11570248,0.045,0,100.0,100.0,0,0,0,0,0,0,551,0
100.0,0.069,1,0.0,0.0,1,1,1,1,1,1,249,1
66.69538462,0.118,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.1,1,0.0,0.0,1,0,0,1,1,1,141,1
100.0,0.074,1,0.0,0.0,0,1,0,0,0,1,282,1
24.60400046,0.171,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.033,1,0.0,0.0,1,1,1,0,0,0,254,1
36.52001977,0.119,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
40.62316285,0.083,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.077,1,0.0,0.0,1,1,1,1,1,1,134,1
100.0,0.056,1,0.0,0.0,1,1,0,1,0,1,647,1
56.51709402,0.043,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.08,1,0.0,0.0,1,0,0,1,1,1,231,1
100.0,0.043,1,100.0,100.0,1,1,1,0,1,1,649,1
72.17630854,0.091,0,0.0,0.0,0,0,0,0,0,0,521,0
84.10819949,0.043,0,0.0,0.0,0,0,0,0,0,0,231,0
68.61213235,0.083,1,0.0,0.0,0,0,0,0,0,0,226,0
38.8416343,0.12,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.05,1,100.0,100.0,1,1,1,0,1,1,189,1
52.46803977,0.122,1,0.0,0.0,0,0,0,0,0,0,132,0
45.54021477,0.114,1,0.0,0.0,1,0,0,0,1,0,231,0
63.19811875,0.027,0,100.0,100.0,0,1,0,0,0,0,231,0
64.43014706,0.037,0,0.0,0.0,0,0,0,0,0,0,370,0
100.0,0.034,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.048,1,100.0,100.0,0,1,1,1,0,1,481,1
100.0,0.04,1,100.0,100.0,1,1,1,1,1,1,361,1
100.0,0.083,1,0.0,0.0,1,0,1,1,1,1,385,1
75.74786325,0.045,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.031,1,100.0,100.0,1,1,1,0,1,0,231,1
100.0,0.034,1,100.0,100.0,1,1,1,1,1,1,231,1
43.81362007,0.135,0,0.0,0.0,0,0,0,0,0,0,231,0
56.70140137,0.1,1,0.0,0.0,0,0,0,0,0,0,141,0
100.0,0.04,1,100.0,100.0,1,1,0,0,0,1,231,1
100.0,0.04,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.032,1,100.0,100.0,1,0,1,0,1,1,231,1
70.58409571,0.108,1,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.043,1,0.0,0.0,1,1,1,1,1,1,189,1
100.0,0.034,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.028,1,100.0,100.0,1,1,1,1,1,1,231,1
41.95923734,0.1,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.053,1,100.0,100.0,1,1,1,1,1,1,273,1
100.0,0.028,1,0.0,0.0,1,1,1,1,1,1,231,1
63.3744856,0.114,1,0.0,0.0,0,0,0,0,1,0,231,0
45.2891488,0.074,0,100.0,100.0,0,0,0,0,0,0,450,0
100.0,0.033,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.053,1,100.0,100.0,1,0,1,0,0,1,503,1
23.72114079,0.091,1,3.333333333,2.380952381,0,0,0,0,0,0,231,0
100.0,0.038,1,100.0,100.0,1,1,1,1,1,1,481,1
100.0,0.036,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.031,1,100.0,100.0,1,1,1,1,1,0,231,1
36.68191414,0.081,1,0.0,0.0,1,0,0,0,0,0,132,0
100.0,0.043,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.062,1,0.0,0.0,1,1,1,0,0,1,492,1
100.0,0.045,1,100.0,100.0,1,1,1,0,0,1,411,1
14.94944066,0.101,1,0.0,0.0,1,0,0,1,1,0,231,0
100.0,0.033,1,100.0,100.0,1,1,1,1,1,0,231,1
15.87465565,0.039,0,0.0,0.0,1,0,0,1,0,0,503,0
100.0,0.038,1,100.0,100.0,0,1,1,0,0,1,231,1
43.24523385,0.043,1,0.0,0.0,1,0,0,0,0,0,231,0
81.2345679,0.053,0,0.0,0.0,0,0,0,0,0,0,649,0
42.23871367,0.138,1,0.0,0.0,0,0,0,0,0,0,226,0
38.8416343,0.12,1,0.0,0.0,0,1,0,0,0,0,231,0
74.21710063,0.111,0,0.0,0.0,0,0,0,0,0,0,376,0
57.7991453,0.045,0,0.0,0.0,0,0,0,0,0,0,629,0
100.0,0.042,1,100.0,100.0,0,1,0,0,0,1,231,1
74.38016529,0.048,0,0.0,0.0,0,0,0,0,0,0,132,0
100.0,0.062,1,0.0,0.0,1,1,1,1,1,1,647,1
70.0267986,0.032,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.05,1,100.0,100.0,1,1,1,1,0,1,503,1
100.0,0.095,1,0.0,0.0,1,1,1,1,1,1,334,1
100.0,0.031,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.077,1,0.0,0.0,1,1,1,1,1,1,141,1
29.38160392,0.104,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.048,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.031,1,100.0,100.0,1,1,1,1,1,1,231,1
23.23747742,0.185,1,0.0,2.083333333,0,0,0,0,0,0,231,0
73.45454545,0.05,0,0.0,0.0,0,0,0,0,0,0,363,0
100.0,0.067,1,0.0,0.0,1,1,1,1,1,1,647,1
100.0,0.045,1,100.0,100.0,1,1,1,1,1,1,490,1
36.68191414,0.081,1,0.0,0.0,1,0,0,0,0,0,132,0
47.06994329,0.071,0,0.0,0.0,0,0,0,0,0,0,503,0
82.19915417,0.037,0,0.0,0.0,0,0,0,0,0,0,231,0
67.20221607,0.067,0,0.0,0.0,0,0,0,0,0,0,647,0
35.68300189,0.05,1,0.0,0.0,1,0,0,0,0,0,132,0
73.8292011,0.048,0,0.0,0.0,0,0,0,0,0,0,162,0
55.32670455,0.075,0,0.0,0.0,1,0,0,0,0,0,231,0
29.52064547,0.082,1,0.0,0.0,1,0,0,0,1,0,132,0
18.68746922,0.105,1,0.0,0.0,1,0,0,1,1,0,231,0
100.0,0.069,1,0.0,0.0,0,1,1,1,1,1,647,1
100.0,0.029,1,100.0,100.0,1,1,0,1,1,0,231,1
100.0,0.05,1,0.0,0.0,1,1,0,0,0,0,521,1
39.20654469,0.1,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.053,1,100.0,100.0,1,0,1,1,0,1,503,1
75.69444444,0.053,0,100.0,100.0,0,0,0,0,0,0,450,0
44.55128205,0.045,0,100.0,100.0,0,0,0,0,0,0,336,0
27.36,0.028,0,5.263157895,5.263157895,0,0,0,0,0,0,501,0
45.59827524,0.062,0,0.0,0.0,0,0,0,0,0,0,614,0
100.0,0.043,1,100.0,100.0,1,1,0,0,0,1,364,1
100.0,0.069,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.037,1,100.0,100.0,1,1,1,1,1,1,231,1
3.995067504,0.05,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.048,1,100.0,100.0,1,1,1,1,1,1,231,1
63.91184573,0.105,0,100.0,100.0,0,0,0,0,0,0,303,0
48.35164835,0.043,0,0.0,0.0,0,0,0,0,0,0,309,0
30.13787721,0.263,1,0.0,0.0,0,0,0,0,0,0,179,0
100.0,0.036,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.037,1,100.0,100.0,1,0,0,0,1,0,231,1
5.872684053,0.078,1,0.0,0.0,1,0,0,1,1,0,417,0
100.0,0.05,1,100.0,100.0,0,1,0,0,0,1,503,1
100.0,0.062,1,0.0,0.0,1,1,1,0,0,1,647,1
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,503,1
53.17377732,0.103,1,0.0,4.0,0,0,0,0,0,0,231,0
100.0,0.04,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.031,1,100.0,100.0,0,0,1,0,0,0,231,1
100.0,0.053,1,100.0,100.0,1,1,1,1,1,1,231,1
21.52087753,0.155,0,0.0,0.0,0,0,0,0,0,0,382,0
27.52316624,0.095,0,0.0,0.0,0,0,0,0,0,0,632,0
72.0,0.037,0,100.0,100.0,1,0,0,0,0,0,481,0
100.0,0.043,1,100.0,100.0,1,1,1,1,0,1,231,1
25.25,0.128,0,0.0,0.0,0,0,0,0,0,0,553,0
4.011592638,0.058,0,0.0,0.346020761,0,0,0,0,0,0,231,0
36.26388889,0.156,0,0.0,0.0,0,0,0,0,0,0,553,0
100.0,0.056,1,100.0,100.0,1,1,1,1,1,1,254,1
32.60928069,0.067,0,0.0,0.0,0,0,0,0,0,0,481,0
49.38271605,0.077,1,0.0,0.0,0,1,0,0,1,0,258,0
30.4146724,0.113,1,0.0,0.0,0,0,0,0,1,0,231,0
100.0,0.033,1,100.0,100.0,1,0,0,1,1,1,503,1
26.90502558,0.12,1,0.0,0.0,1,1,0,0,0,0,450,0
100.0,0.069,1,100.0,100.0,0,1,1,1,0,1,231,1
100.0,0.038,1,100.0,100.0,1,1,1,0,1,1,503,1
100.0,0.032,1,0.0,0.0,1,1,0,0,0,1,231,1
100.0,0.115,1,0.0,0.0,1,1,1,0,0,0,649,1
100.0,0.059,1,0.0,0.0,1,0,1,1,1,1,481,1
100.0,0.097,1,100.0,100.0,1,1,1,1,1,1,231,1
47.89891098,0.1,1,0.0,0.0,0,0,0,0,0,0,132,0
65.7260435,0.139,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.048,1,0.0,0.0,1,1,1,1,0,0,481,1
57.01092612,0.103,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.05,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.045,1,100.0,100.0,1,0,1,1,0,0,520,1
24.82543963,0.128,1,0.0,0.0,0,0,0,0,0,0,226,0
70.58171745,0.077,1,0.0,92.30769231,1,0,0,0,0,0,506,0
100.0,0.029,1,100.0,100.0,1,1,0,1,1,1,231,1
100.0,0.032,1,100.0,100.0,1,1,1,1,1,1,231,1
82.66666667,0.067,0,0.0,0.0,1,0,0,0,0,0,598,0
100.0,0.032,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.042,1,100.0,100.0,1,1,1,0,0,1,631,1
88.375,0.029,0,0.0,0.0,0,0,0,0,0,0,481,0
8.917622777,0.096,1,0.0,0.0,1,0,0,0,0,1,231,0
100.0,0.053,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.056,1,75.0,75.0,1,0,0,1,1,1,550,1
100.0,0.067,1,100.0,100.0,1,1,1,1,1,1,231,1
59.57142857,0.067,0,0.0,0.0,0,0,0,0,0,0,231,0
16.94146348,0.123,0,2.173913043,1.666666667,0,0,0,0,0,0,481,0
100.0,0.08,1,0.0,0.0,0,1,1,1,1,1,568,1
100.0,0.034,1,100.0,100.0,1,0,0,1,1,0,231,1
100.0,0.048,1,100.0,100.0,0,1,1,1,0,1,231,1
