number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,119.10155,141.917403,98.3973464718434,122.227147473035,0.524728416485601,0.368726918510655,134.2109,107.599977,67.10545,63.1076720501152,705.75,723.889,703.730658704024,722.087668785214,0.690287276610583,0.608654007380683,106.7,293.305,53.35,50.1716969914314,177.0,180.74,176.657861415789,180.435267610489,0.691214817429773,0.61345752150289,22,71.18,11.0,10.3446797920477,14105.0,16456.1,12293.6487667413,14753.1395579492,0.567626872887218,0.412485872441549,13830.0,11710.7,6915.0,6503.04188745544,40.9,32.434,32.4468796650772,25.5137874548212,0.494240508669408,0.634544416018887,49.8,10.994,24.9,23.4165933474534,26.75,28.875,26.0096136072799,28.2022081652337,0.665598295129002,0.544403185761807,12.5,15.345,6.25,5.87765897275437,71.0,63.18,67.1714224949867,59.9188984557309,0.639718902270563,0.692984384446599,46.0,1.14,23.0,21.6297850197361,6.5,6.67,6.48074069840786,6.65281733742404,0.690185676018804,0.608172998720986,1,2.71,0.5,0.47021271782035,2.29
3,148.775523,129.8646569,145.183059617677,128.359504213419,1.07334525859611,0.729738593961036,75.206569,84.648,34.1595187898443,22.4349704392152,863.866666666667,842.47,863.554629702394,842.263367448218,1.09825217617178,0.656890730200525,56.0,579.74,23.1482660737737,18.89338773222,143.333333333333,136.1,141.721367265265,135.558498179374,1.08706257653033,0.672674803864231,51,94.1,22.0655588845805,12.9803697944242,10745.6666666667,7911.6,9308.37917499784,7392.28035011073,0.951454673677188,0.808464766726439,13060.0,4733.6,6051.70369033015,3798.57771277619,173.566666666667,125.36,165.119876852155,120.033503957507,1.0532063528693,0.864473985877812,119.6,64.59,50.4820320069978,41.9580790790046,16.5666666666667,18.76,16.2731425680859,18.6023489637467,1.08149164146728,0.548141421262389,7.2,14.51,3.012566274052,2.18732713602698,115.666666666667,51.5,28.4551464359205,25.2578346995742,0.300529830527948,0.693491819208696,317.0,31.7,144.739612945301,89.7187271421079,5.33333333333333,5.1,5.31329284591305,5.09199688073512,1.09478022600795,0.670003582879301,1,3.5,0.471404520791032,0.3,6.0
5,61.357238,50.4571963429439,26.2701512523221,32.6614693143507,1.21766692803862,1.29388578272085,136.31906,20.8180467526555,49.4661352395412,44.3719485729833,897.46,1007.81274658574,831.170151425455,941.855996827134,1.53485920165081,0.994482787560489,810.6,661.568285280728,347.221961287013,341.908824030349,142.2,113.732169954476,114.622083458931,89.1034900640928,1.4282570381417,1.38041585434862,205,37.3057663125948,82.4461036071445,78.9886204900109,3388.70378,2912.13191676783,112.559399711834,59.4864286717716,1.01547149006152,0.812782340586679,8959.9101,2039.45187610015,3322.16554395447,3630.40864350248,76.65,108.227314112291,57.156068335311,85.9761596569513,1.38270603676642,0.829638514160695,127.05,73.1877086494689,49.0561922696819,49.2739606619058,6.656,5.18851896813354,2.71675616636258,1.32940167460811,1.1786260161064,1.05550656913995,12.878,2.97035963581184,5.37436448335987,5.63427223583361,87.041416,95.0859182701062,3.57900842013329,1.08369925266006,0.339767082965526,0.203557644907105,399.97342,91.043343323217,156.67290307537,165.676124222884,2.0,2.05538694992413,1.8881750225898,2.03340417257447,1.55711309805765,1.24929438814171,2,1.02807283763278,0.632455532033676,0.305434778863271,91.1
2,165.3702,182.81428,159.516311090747,177.71548908474,0.657960338958914,0.500137994253895,87.2204,109.75828,43.6102,39.9694085144326,768.1,742.02,765.327753318799,739.717502803494,0.689540128537122,0.638960980617621,130.4,242.04,65.2,59.7567870622241,138.0,140.0,137.909390543211,139.923518883669,0.692490662164034,0.597613844579356,10,60.2,5.0,4.58257569495584,8238.5,8855.1,8093.00067959963,8729.73957453652,0.675538635913966,0.535486442542845,3083.0,4836.9,1541.5,1412.80808675489,98.7,96.3,98.5174603813963,96.1479033883073,0.691298312161107,0.631431760324087,12.0,33.48,6.0,5.49909083394701,15.3,13.54,14.6536684826701,13.0178246231742,0.651205841415255,0.685056899441907,8.8,1.72,4.4,4.03266661156114,16.0,12.8,13.856406460551,11.1231133625273,0.562335144618808,0.685314207276458,16.0,1.6,8.0,7.33212111192934,5.0,5.0,5.0,5.0,0.693147180559945,0.610864302054894,0,2.0,0.0,0.0,4.14
5,68.304774,56.9983094285714,53.5098212861237,36.4757347148432,1.40635710330133,1.0810474412975,122.90607,34.7056065714286,42.8842007394927,51.805294003908,880.62,1009.93428571429,817.302099141072,939.174415177623,1.53641310834245,0.939316581060643,772.0,697.14,337.864738615914,352.45868405722,137.2,105.428571428571,118.615928132891,85.3875325123487,1.48558310255212,1.26853768055854,171,47.8857142857143,65.4779352148493,66.8252671265189,3548.1286,2936.41042857143,231.519130675445,54.3482223363837,0.99754443416595,0.791673014396756,8958.571,1580.30817142857,3522.09442125413,3571.70257901414,133.786,117.415142857143,72.0059011602111,99.5249987759682,1.21404494686231,1.01679854907969,343.97,77.1705714285714,118.770309353811,58.5839785202858,6.1644,3.93194285714286,3.4216923353989,1.12344901722427,1.308957727988,1.07836478354646,12.878,1.78,4.37241688771782,4.62703324847023,89.607096,61.5003977142857,2.12228289722597,0.614400019729245,0.403920130659482,0.295563964695726,399.9911,57.1426028571429,155.722087397993,138.395453201232,2.8,2.34285714285714,2.60517108469735,2.27866414997594,1.53177807879137,1.23994846305754,3,1.02857142857143,1.16619037896906,0.629868791001389,32.0
2,76.9235,63.9325,72.4027660262369,60.7314210728314,0.634967511592487,0.673972401504084,51.964,12.47975,25.982,22.5010720411273,684.8,667.45,683.9202804421,666.795751572705,0.691862818545278,0.582756748543648,69.4,307.7,34.7,30.05108151132,172.0,171.5,171.99709299869,171.497821860151,0.693130279437147,0.564724632943494,2,85.0,1.0,0.866025403784439,9280.0,7695.0,8721.78307457826,7300.00647846788,0.633612480623699,0.674787715838332,6340.0,1470.0,3170.0,2745.30052999667,81.65,66.875,76.1151758849706,62.9730153606048,0.62614728357499,0.678866404960733,59.1,11.275,29.55,25.5910506818302,22.25,22.525,22.2432012084592,22.5198798298941,0.692841632458617,0.552050272733638,1.1,11.675,0.550000000000001,0.476313972081442,90.5,60.75,68.1909084849293,45.9773657687433,0.457895387876445,0.6653781224447,119.0,14.25,59.5,51.5285115251741,5.5,5.25,5.47722557505166,5.23317569696053,0.689009238476659,0.598269588585257,1,2.25,0.5,0.433012701892219,0.38
5,72.383174,56.5962785857143,58.6002894838285,35.6868291042447,1.44263165266749,1.02818553824019,122.90607,35.8351871571429,40.4675513114137,52.3714349243565,781.46,1011.68414285714,739.129589643532,940.484416497442,1.55028637057711,0.815043555322477,772.0,743.836285714286,281.524766938896,353.701387076697,152.6,104.534285714286,135.907214936949,84.1914849170504,1.52105462229988,1.22158665103983,171,49.6414285714286,58.6808316232822,67.2807144639198,5122.2858,2942.11942857143,1102.59695980625,53.2386111797478,1.30681469030341,0.868040195072704,8958.571,1605.92342857143,3340.13876830388,3563.5712200849,67.126,110.776157142857,39.4036247847416,96.2290678145783,1.24264118205134,0.775577842818034,135.97,81.2811428571429,54.6653299999186,43.6674238070754,8.2844,3.84557142857143,4.5833896382016,1.04038485969533,1.36230099879096,1.09139509262765,13.578,1.64085714285714,4.95243106362926,4.67410340851263,105.405316,58.6551885714286,13.0752707679421,0.622509488017405,0.765711950358612,0.360625091528071,399.97342,53.6990971428571,149.722140982019,134.806191465238,2.4,2.27,2.35215804504935,2.23138564895817,1.58902691517397,1.09822991794377,1,1.11714285714286,0.489897948556636,0.443959457608462,26.5
1,28.0855,28.0855,28.0855,28.0855,0.0,0.0,0.0,0.0,0.0,0.0,786.0,786.0,786.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,111.0,111.0,0.0,0.0,0,0.0,0.0,0.0,2330.0,2330.0,2330.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,135.1,135.1,135.1,135.1,0.0,0.0,0.0,0.0,0.0,0.0,50.2,50.2,50.2,50.2,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,7.1
2,128.807735,124.480134285714,128.411324826512,124.160134535445,0.690071227122795,0.625979981182393,20.19547,45.10558,10.097735,9.12338337394296,624.65,660.457142857143,619.037171743346,655.785933879093,0.684175128712556,0.544159791609158,167.1,351.257142857143,83.55,75.4880852877338,170.0,159.285714285714,168.151717208002,157.808317865059,0.682294715931049,0.647307730505987,50,47.8571428571429,25.0,22.5876975726313,6728.0,6977.42857142857,6702.78002026025,6956.5834547754,0.68940101530334,0.564160925401307,1164.0,3465.42857142857,582.0,525.841599490856,79.15,91.8571428571428,73.3866472868192,86.8776048502,0.621241933222776,0.42952690860316,59.3,63.5714285714286,29.65,26.7890093211407,6.65,6.8,6.6407830863536,6.79241904925573,0.691761498852418,0.577921794682897,0.7,3.2,0.35,0.316227766016838,40.0,51.5714285714286,29.5127091267474,41.9380925736002,0.443792295346448,0.258838517474278,54.0,44.1428571428571,27.0,24.3947133784418,3.5,3.71428571428571,3.46410161513775,3.68436976278597,0.682908104700472,0.540204142388861,1,2.0,0.5,0.451753951452626,5.4
7,71.5461571428571,47.2337523076923,50.6010581664863,32.0087112008178,1.68179554585438,1.65404830827861,132.2313,13.36314,50.0775592662838,43.3604385797597,759.457142857143,1012.38307692308,710.929493767083,946.087855670102,1.8767127257988,1.06137666829235,810.6,686.611538461538,293.833504153739,341.31102083639,161.714285714286,109.384615384615,139.587129210487,86.5102354409402,1.82960374128912,1.71977119727994,205,26.9384615384615,72.5055944358075,75.378060939546,3703.06128571429,2684.15407692308,1164.41757353294,61.1565957656971,1.60542727191247,1.10336725252041,8958.571,1791.23053846154,2932.09242306459,3549.03663940242,70.7357142857143,109.518538461538,34.0794150329762,78.370994959184,1.50415819232781,0.878645357318911,151.53,76.5819230769231,61.823714094915,51.8346348884387,21.4231428571429,7.80261538461539,7.3734853757308,1.38415219455925,1.09247655044397,1.43967178259849,104.778,3.11123076923077,34.2998199388384,18.0911183033956,115.718082857143,96.3527738461539,22.7851442002086,1.20955506433371,1.29895863141012,0.681663562547354,399.97342,79.9856876923077,135.067854801931,158.009995687578,2.42857142857143,2.1,2.33986162551737,2.07522503408943,1.90542004311014,1.48141337526914,2,1.0,0.728431359084684,0.389279413196308,74.0
4,126.5792425,120.7094451,102.359633889899,91.3122325586455,1.24043874900902,0.92122486363664,166.9985,64.5471933333333,60.9463452527624,69.3880196258738,681.675,731.701333333333,665.569291959409,717.349331376022,1.36261525270643,1.09340059128063,336.6,287.595,148.28338367801,138.947624178641,172.25,161.036666666667,167.609842978116,156.503141957441,1.36149125693264,1.0956104847571,95,63.6633333333333,36.8468112595921,36.1510072089592,9234.0,9978.21333333333,6811.98131216306,6750.18500739032,1.10373347459672,0.775583498668318,19120.0,7126.63333333333,7269.41868377383,8260.8344990779,110.725,130.473333333333,91.8659515554127,111.428008220634,1.21290121813026,0.973125619496521,157.3,68.7616666666667,65.3464756126909,64.2926845674443,20.9,25.5026666666667,14.55737778586,18.5011111982713,1.05270936376956,0.838053757010387,43.9,16.7096666666667,17.7686521717321,18.3364771122724,62.75,78.0133333333333,39.1683674474624,51.7788823493038,1.00053447745717,0.811730790153761,137.0,49.9433333333333,55.3370355187193,56.1336484551725,4.0,4.33333333333333,3.83365862547764,4.16016764610381,1.34212572274875,1.07082885570864,3,1.99,1.22474487139159,1.24721912892465,3.71
3,94.2435333333333,82.69944,85.9892217617727,76.7334418573448,1.00598447730183,1.08927159031214,96.119,8.0548,41.5509195329725,35.6676064729665,750.733333333333,791.5,732.368999670746,776.415789390888,1.07458351501637,0.993831512595484,399.3,269.1,163.12086180362,148.184250175246,167.0,154.2,160.157449176823,148.844974447432,1.05711977098819,1.08749863409679,117,16.8,48.3942145302514,42.7476315133365,6281.66666666667,6489.2,6183.89004529231,6391.18772486792,1.08254716009926,1.01298009295708,2630.0,2100.8,1143.08539585729,1144.35683246092,49.4,48.98,41.2953294165028,39.5111505203935,0.951352269416132,0.884041564355608,62.3,24.92,25.4771793310536,27.8898834705346,16.9333333333333,18.46,15.2620873442351,16.8515608098707,0.995549143191002,0.898624220137542,18.4,9.22,7.83170195778386,7.72129522813368,47.6666666666667,54.4,38.098543859955,46.544079465955,0.922744397875882,0.83611884412069,65.0,28.8,26.5873821368124,24.0049994792751,3.66666666666667,3.8,3.55689330449006,3.68010961408917,1.06708951878208,0.993268210149961,2,1.4,0.942809041582063,0.979795897113271,25.0
5,63.3290464,63.177647875,49.190548823656,46.7924884808096,1.38676058129687,1.24954389800422,122.90607,30.7265175,42.8699286460959,46.9748753142981,914.14,902.0625,876.070116171743,855.80430060889,1.56887742689203,1.48681356544982,772.0,269.1375,257.997601539239,286.838065977565,122.2,125.25,110.282416768751,110.410799371806,1.51970655720576,1.39993375893148,147,41.625,50.2011952048953,55.6029450658866,4314.2858,4205.10725,936.929275852011,640.063405834161,1.28713603570369,1.137702285969,7872.571,1968.14275,2926.76415932794,3151.73028295692,72.24,70.8625,58.7395654169049,54.7738728514717,1.4397667261358,1.32359527333699,125.3,31.325,41.317676604572,46.0668383303,9.7324,6.93175,3.21252466432619,2.37250361733572,1.02435394604864,1.13932563564449,27.478,3.3945,10.239930031011,7.58472728168258,28.452516,26.175895,3.17396026505829,2.22657834467871,0.925028078771244,0.73818769407274,78.97342,19.743355,31.1843809264995,32.7655785935954,3.6,3.25,3.39345819027159,3.08007028824102,1.55301913470341,1.54852767036884,3,0.625,1.2,1.08972473588517,7.52
6,76.63825,63.4840946153846,57.7870079999287,55.1762971652533,1.52728220877021,1.46761116153008,184.5906,23.2408592307692,59.5496987638547,38.0379294633524,809.15,722.586153846154,769.587633699049,699.970570471154,1.73963104329676,1.51456562295913,764.1,271.483076923077,269.990553847105,203.836516602378,157.166666666667,165.884615384615,142.558531752005,157.072613290075,1.71923629971532,1.39021880666109,171,56.0,54.0290559688848,43.7653945865179,5644.23816666667,5222.47915384615,1311.08382035599,2245.40366543499,1.3873909675655,1.07567229114674,13532.571,3446.04392307692,4713.8397503115,4057.4081399279,56.6833333333333,60.8715384615385,18.6894228919468,21.031497851198,1.20058826036779,0.764598716779196,141.0,46.0346153846154,57.4365826126714,59.1364015640183,8.77533333333333,9.51038461538461,4.58803700289326,7.15526184340166,1.45411336209269,1.17354326970049,20.278,5.02138461538462,6.73357425311567,4.2222410388954,122.887763333333,223.387429230769,19.6782508431633,83.2118016196719,1.14381542971146,0.759352604866983,399.97342,153.844109230769,141.139101860588,156.013746363824,2.66666666666667,2.09230769230769,2.40187391035201,2.0513534028669,1.66746193342929,1.53402828958607,4,0.661538461538462,1.49071198499986,0.600591424490558,45.0
5,66.55195772,81.3000451654286,50.6977843160947,67.9795927669328,1.3836862714278,1.11738935614205,121.3276,39.1206505488571,43.907215928552,40.7514049583467,750.64,737.638,705.366436731606,701.656378993131,1.54199659612613,1.30250380628813,810.6,313.619142857143,292.006099936286,255.681604984458,155.2,171.455714285714,134.52082613918,153.12071141523,1.49187332206461,1.1840568904843,205,71.78,71.7924787146954,67.9795518324955,3928.6858,5455.08985714286,884.91709056393,1770.94991847523,1.27614721403569,0.827633609688592,8958.571,3801.39585714286,2922.93090805899,3273.00649459268,70.59,80.2747142857143,51.4701127180447,56.1939841966249,1.34352118279876,0.970908484285989,127.05,50.6832857142857,50.8122662356246,52.640948787081,8.6844,9.55,4.9045659331416,6.22426200877516,1.39642277844297,1.00348299226836,12.878,5.52642857142857,4.53905865130646,4.35411437608155,134.005316,178.296654285714,15.0203776250529,26.5181199777001,0.866222799125826,0.237221558381714,399.97342,169.710488571429,158.777125005586,190.962177332184,2.4,2.14714285714286,2.35215804504935,2.12295391509046,1.58902691517397,1.33985886117872,1,0.835714285714286,0.489897948556636,0.354248269910657,81.0
2,99.66319,97.0956022,99.4338823520433,96.9010829188843,0.690847237781534,0.640882988705289,13.51362,31.1152022,6.75681,6.24995794108978,733.55,706.969,730.207230859843,704.14325497891,0.688593672710069,0.64887588579619,139.9,208.799,69.95,64.7028047228248,183.5,189.01,182.926214633114,188.514108983407,0.690021916448256,0.590271227581695,29,84.23,14.5,13.4123040526227,10296.5,9640.43,10150.7196789193,9518.32982554,0.679022540030518,0.667209595669919,3453.0,2186.17,1726.5,1596.98916874849,71.4,77.556,69.537903333362,75.9152361540022,0.667181951579337,0.527717513808446,32.4,43.332,16.2,14.9847810794819,21.75,23.669,21.1556139121511,23.1448896200086,0.66594493350131,0.525289384624032,10.1,13.315,5.05,4.67118175625826,62.5,59.27,61.9193023216509,58.7816513309924,0.683870459027067,0.659671025468011,17.0,15.25,8.5,7.86238513429608,4.5,4.69,4.47213595499958,4.6658191396748,0.686961576597323,0.577601194862391,1,2.21,0.5,0.462493243193887,1.84
3,80.772,15.91865,37.9009778190737,14.2641128840074,0.503261867389191,0.840271911938815,196.389,7.32998333333333,89.5676704955532,12.750023310861,750.9,779.159666666667,750.049793074571,778.57965957465,1.09747125158376,0.640527161347035,85.0,531.082666666667,36.0089803613858,29.782595698756,128.666666666667,106.363333333333,124.777417223847,103.170613140885,1.07021275872485,0.715775711194397,67,57.4866666666667,29.6910012555245,27.3887687849519,5179.33333333333,2251.34,3646.41402233016,2204.72895803097,0.766690360029714,0.647781665651142,9602.0,1602.2,4366.20974708677,625.565923304651,22.1,19.417,11.5684138726945,10.719004617,0.777314436572014,0.156663942134943,35.1,18.678,14.9646249535363,12.5836326631065,21.1566666666667,36.2202333333333,12.7546695698811,27.8579882486782,0.654829958186377,0.28076719450869,45.23,33.3174333333333,20.458325661913,19.4888405746867,74.0,70.9166666666667,53.274240104556,48.6126165285062,0.783521580198141,0.578198801978796,133.0,52.6833333333333,60.8988231960739,62.5212741570597,3.0,2.67333333333333,2.88449914061482,2.62680359320018,1.06085694715802,0.588879377627505,2,1.98666666666667,0.816496580927726,0.476048550278459,35.9
6,75.7582116666667,82.8908725,59.7760321960028,67.5760757802494,1.59519518793789,1.39010447175235,122.90607,24.1988642857143,46.6598166149634,45.2235626804693,737.883333333333,733.71,697.769962049737,697.432011586405,1.73100763231393,1.52693156396789,810.6,255.805714285714,272.978628080824,257.157702392909,164.0,163.871428571429,146.597105385024,147.948179738295,1.70546839889502,1.49820281760273,205,49.5428571428571,63.0132261248912,61.8208058894118,4845.90483333333,5700.97557142857,1249.94806786621,1813.26914372669,1.46568657922646,1.11973400188516,8958.571,3455.79585714286,3445.60638397416,3335.26576323523,74.12,83.5086428571429,42.3135139225291,57.9527768986882,1.46898885388243,1.20931386311007,138.63,46.026,53.7056685400464,50.0875656256223,8.89366666666667,8.97757142857143,5.27440556176344,5.76306442950497,1.56251943696536,1.26991645224947,16.978,5.02114285714286,5.31565366525029,4.67754365810405,120.337763333333,175.41094,18.8792049973377,27.2295965059548,1.10856246036092,0.510527503220898,399.97342,154.281917142857,142.52890759543,183.517210405342,2.16666666666667,2.17857142857143,2.13982638786733,2.1501802248772,1.77823330579971,1.5674514583223,1,0.685714285714286,0.372677996249965,0.382993046241557,16.5
6,97.9975666666667,49.3390857142857,78.2786946303251,33.3927494744363,1.63302564225487,1.74736080087872,146.5006,7.87428571428571,51.15199292441,43.9251884516464,746.433333333333,1027.60142857143,710.390791552525,965.586131396698,1.73707018311092,0.966404990524535,764.1,734.142857142857,263.555817406653,334.68161949311,175.166666666667,108.642857142857,156.0009898871,85.7822155943297,1.70726807968876,1.66117068031016,185,24.7714285714286,64.7390059306512,73.7801823399919,6735.5715,3123.03085714286,1744.05740631513,51.6974783989613,1.52223449227029,1.41993740327389,12368.571,1279.18342857143,4154.3804883594,4289.27843624574,79.1216666666667,110.511428571429,55.8717747626187,81.3069046216467,1.5809571319576,0.870113725805699,135.97,80.4957142857143,46.6115366322783,48.9376644105456,11.3536666666667,5.72257142857143,6.36299711807776,1.22614964529775,1.53229540952504,1.4908166063406,25.478,1.74457142857143,7.59303192992686,7.47815265303142,96.1710966666667,71.5151885714286,13.2467174027021,0.82214390969424,0.902023049287903,0.678295168178457,399.97342,57.1276685714286,141.641402670076,137.676923811372,3.0,2.35714285714286,2.74945927399721,2.22683496772043,1.69586544507746,1.45168534555313,4,1.05714285714286,1.4142135623731,1.04246567995189,43.25
2,54.81745,51.096538,54.6802508781735,51.0860212432579,0.690645389008185,0.109396212652958,7.7519,48.748802,3.87595,1.085266,693.15,651.822,691.811838580405,651.719144846397,0.69121725121998,0.107950795003013,86.1,622.374,43.05,12.054,160.0,170.56,159.621427133076,170.529655046585,0.690782034081809,0.0880297972744578,22,164.6,11.0,3.08,7509.0,6165.96,7377.52533035299,6156.24634792566,0.67568968997687,0.130876758735677,2798.0,5809.64,1399.0,391.72,82.8,53.328,76.8983094742661,52.91769100661,0.622742416945447,0.176017358254828,61.4,48.788,30.7,8.596,20.0,22.688,19.8030300711785,22.6718374416456,0.683314913574166,0.0785603641471867,5.6,22.0,2.8,0.784,61.0,32.2,53.113086899558,31.6749025779408,0.566793024798233,0.217287711682849,60.0,28.56,30.0,8.4,3.5,4.94,3.16227766016838,4.90920541021336,0.598269588585257,0.0470621992005359,3,4.86,1.5,0.42,3.29
2,79.8817,100.7733638,77.0203994926019,100.686219536765,0.657544908359244,0.0265019808842964,42.3766,99.9516562,21.1883,3.53304975308437,723.25,710.4813,723.134053962334,710.478095126174,0.692986872313097,0.0429593105066425,25.9000000000001,700.1745,12.95,2.15935182635902,163.5,177.797,162.855764405194,177.77855265769,0.689209493411429,0.0359929206037391,29,175.711,14.5,2.41780706426299,10639.0,12345.766,10497.2358266355,12341.6030314644,0.679851978814725,0.0317477095179748,3462.0,12221.054,1731.0,288.636139878568,108.15,102.8749,108.017591159959,102.871277680639,0.69192312315249,0.0452541810178743,10.7,101.2859,5.35,0.892087434055654,21.45,25.6405,21.0247473230952,25.6278569158881,0.673387912331314,0.0298587931040154,8.5,25.3997,4.25,0.70866758780122,105.5,119.797,104.498803820905,119.767853761044,0.683672236666214,0.0331488684960701,29.0,118.523,14.5,2.41780706426299,4.0,5.972,3.46410161513775,5.95403525143888,0.562335144618808,0.0165379261312004,4,5.944,2.0,0.333490629553515,0.44
2,78.4575,100.25595,75.1282513439518,99.9964960410692,0.651018696713191,0.056122981802588,45.225,98.24553,22.6125,6.01271434940161,734.7,711.1784,734.294716037096,711.150048271348,0.692595599379302,0.0949598529567172,48.8000000000001,683.8508,24.4,6.48801459924376,167.0,177.604,166.637330751546,177.577805642073,0.69097629512365,0.0812520872238909,22,171.988,11.0,2.92492461441316,10122.0,12289.072,9869.21374781193,12269.8304762951,0.668278237695981,0.0629335161818188,4496.0,12005.608,2248.0,597.748230290981,60.0,101.2592,42.0494946461905,99.5443810653254,0.410968612013219,0.0207562279856398,85.6,100.64,42.8,11.3806157724439,19.75,25.4858,18.8324188568543,25.4139488016056,0.647053961433361,0.0548338789556176,11.9,24.989,5.95,1.58211831415985,99.5,119.262,97.3652915571047,119.100414039379,0.67177020422831,0.0646634644254071,41.0,116.418,20.5,5.45099587231544,4.5,5.946,4.24264068711928,5.92560516867223,0.636514168294813,0.0517380600614598,3,5.838,1.5,0.398853356510886,0.165
3,72.4602833333333,69.17117,71.1776359140519,68.0810434636952,1.08108843849062,1.07856743121893,33.06085,11.27083,13.4975690031164,12.3980499948823,711.5,730.72,708.092550170511,728.24335726827,1.09393755920215,1.02979425052819,144.6,180.92,67.953954998955,57.6614047695684,164.333333333333,154.8,160.493269387109,151.803231521466,1.07492490523096,1.08596655796623,87,20.0,36.0030862874591,31.7830143315577,5889.66666666667,6173.2,5722.92283976074,6012.30646328652,1.06938400188948,0.99037595125906,3402.0,2255.2,1445.50667779694,1423.03919833573,56.2666666666667,61.3,40.095160930404,42.1850215531444,0.784974061981148,0.666678212268413,103.3,41.98,45.7729420315345,48.602345622408,19.0,20.52,17.1029234767717,18.5482718661602,0.99086448119217,0.893789937680789,20.4,10.44,9.10384534139283,9.25168092835026,52.0,59.0,43.1925741694319,52.047649455605,0.953627283357381,0.864759589556559,62.0,28.2,25.9358182185692,22.6539179834306,3.33333333333333,3.4,3.30192724889463,3.3658654363386,1.08889997534522,1.02839416671437,1,1.0,0.471404520791032,0.489897948556636,1.2
4,92.2091,90.4650571428571,67.8691079491572,73.6599741201189,1.17228029225009,1.1591443630444,135.9646,36.9506571428571,55.3076953283176,47.6493806815354,776.875,728.571428571429,720.069665798359,690.681934046148,1.30678030232289,1.27039355542064,810.6,241.157142857143,322.770587066108,261.234550954205,169.25,174.285714285714,142.015397971922,155.146723928984,1.25239790075104,1.17511497556571,205,65.4285714285714,80.8033879240221,69.8257305945396,4428.85725,5592.20414285714,696.75085366071,1821.03806880999,1.02662160472379,0.835967895717087,8958.571,3839.79585714286,3226.53575365789,3253.02733321091,82.3375,83.5142857142857,60.7214928257155,60.6524135059113,1.1640132003214,1.01232400511734,127.05,46.9714285714286,51.12571973821,50.3437945834561,7.6555,9.26028571428571,3.83529965526993,6.05107904693278,1.11155740981811,0.946728360418958,12.878,5.58257142857143,4.68301620219277,4.29449886363891,108.006645,178.575225714286,7.19455400938082,25.8515660195816,0.315454762294996,0.191908232560363,399.97342,171.424774285714,168.714447551086,191.840790401885,2.25,2.14285714285714,2.21336383940064,2.1192680453341,1.36892236074022,1.30952583530407,1,0.571428571428571,0.433012701892219,0.349927106111883,93.83
